32,131.001,132.001,0.999843,2621440,20974800,0,2061952,,,,false
32,132.001,133.001,1.00016,2621440,20968300,0,2064848,,,,false
32,133.001,134.001,1.00005,2621440,20970500,0,2072088,,,,false
32,134.001,135.011,1.0102,3932160,31139800,0,2092360,,,,false
32,135.011,136.001,0.989648,1310720,10595400,0,2115528,,,,false
32,136.001,137.014,1.01313,2621440,20699800,0,2158968,,,,false
32,137.014,138,0.986704,2621440,21254100,0,2232816,,,,false
32,138,139.013,1.01289,0,0,0,2261776,,,,false
32,139.013,140.001,0.987421,2621440,21238700,0,2421056,,,,false
32,140.001,141,0.999656,3932160,31468100,0,2560064,,,,false
32,14.0007,15.0001,0.999461,3932160,31474200,0,1741944,,,,false
32,141,142,0.999824,2621440,20975200,0,2742512,,,,false
32,142,143,1.00002,2621440,20971100,0,2949576,,,,false
32,143,144.016,1.01523,1310720,10328400,70,2554272,,,,false
32,144.016,145.013,0.997902,1310720,10507800,129,2099600,,,,false
32,145.013,146.001,0.987467,2621440,21237700,126,1445104,,,,false
32,146.001,147.018,1.0166,6553600,51572800,14,1511712,,,,false
32,147.018,148.003,0.985855,2621440,21272400,0,1568184,,,,false
32,148.003,149.001,0.997278,2621440,21028800,0,1655064,,,,false
32,149.001,150.001,1.00041,2621440,20963000,0,1715880,,,,false
32,150.001,151.014,1.0127,1310720,10354300,0,1762216,,,,false
32,15.0001,16.0001,0.999974,3932160,31458100,0,2093808,,,,false
32,151.014,152.001,0.986801,3932160,31878000,0,1796968,,,,false
32,152.001,153.015,1.01462,2621440,20669300,0,1817240,,,,false
32,153.015,154,0.985044,2621440,21289900,0,1825928,,,,false
32,154,155,1.00022,2621440,20966900,0,1828824,,,,false
32,155,156.012,1.01161,2621440,20730900,0,1830272,,,,false
32,156.012,157.001,0.989249,2621440,21199400,0,1831720,,,,false
32,157.001,158.014,1.01252,2621440,20712100,0,1838960,,,,false
32,158.014,159.001,0.987191,2621440,21243600,0,1851992,,,,false
32,159.001,160.001,1.00023,2621440,20966700,0,1876608,,,,false
32,160.001,161.011,1.00971,3932160,31154800,0,1917152,,,,false
32,16.0001,17.0004,1.00036,5242880,41928000,0,2474632,,,,false
32,161.011,162.019,1.0076,2621440,20813300,0,1966384,,,,false
32,162.019,163,0.981631,2621440,21364000,0,2048920,,,,false
32,163,164.003,1.00292,2621440,20910500,0,2151728,,,,false
32,164.003,165.001,0.997489,2621440,21024300,0,2274808,,,,false
32,165.001,166,0.99988,3932160,31461100,0,2435536,,,,false
32,166,167,0.999637,2621440,20979100,0,2625224,,,,false
32,167,168.001,1.00042,1310720,10481400,0,2764232,,,,false
32,168.001,169.015,1.01448,2621440,20672200,0,3078448,,,,false
32,169.015,170.001,0.986028,1310720,10634300,161,2270464,,,,false
32,170.001,171,0.999164,0,0,150,2208200,,,,false
32,17.0004,18.0016,1.00114,3932160,31421600,0,2904688,,,,false
32,171,172.014,1.01389,5242880,41368500,109,1545016,,,,false
32,172.014,173,0.986194,6553600,53162800,0,1573976,,,,false
32,173,174.014,1.01402,2621440,20681500,0,1656512,,,,false
32,174.014,175.001,0.986509,2621440,21258300,0,1726016,,,,false
32,175.001,176.014,1.01357,2621440,20690700,0,1788280,,,,false
32,176.014,177.001,0.986137,2621440,21266300,0,1828824,,,,false
32,177.001,178.001,1.0001,2621440,20969300,0,1851992,,,,false
32,178.001,179.002,1.00121,3932160,31419400,0,1867920,,,,false
32,179.002,180,0.998487,2621440,21003300,0,1875160,,,,false
32,18.0016,19.001,0.999406,1310720,10492000,46,3137816,,,,false
32,180,181.015,1.01504,0,0,0,1875160,,,,false
32,181.015,182.013,0.99802,3932160,31519700,0,1876608,,,,false
32,182.013,183,0.9868,2621440,21252000,0,1879504,,,,false
32,183,184,1.00018,2621440,20967700,0,1889640,,,,false
32,184,185,0.999756,2621440,20976600,0,1907016,,,,false
32,185,186,1.00006,3932160,31455400,0,1937424,,,,false
32,186,187,0.999985,2621440,20971800,0,1983760,,,,false
32,187,188,1.00024,2621440,20966400,0,2048920,,,,false
32,188,189.012,1.01156,3932160,31097800,0,2135800,,,,false
32,189.012,190,0.988229,2621440,21221300,0,2247296,,,,false
32,19.001,20.0001,0.999117,1310720,10495000,300,1785384,,,,false
32,190,191.003,1.0027,1310720,10457500,0,2342864,,,,false
32,191.003,192.014,1.01116,2621440,20740000,0,2490560,,,,false
32,192.014,193.016,1.00178,2621440,20934300,0,2741064,,,,false
32,193.016,194.001,0.984875,2621440,21293600,0,2984328,,,,false
32,194.001,195.002,1.00094,1310720,10475900,81,2590472,,,,false
32,195.002,196.001,0.999099,0,0,156,2095256,,,,false
32,196.001,197,0.999378,2621440,20984600,118,818120,,,,false
32,197,198,1.00002,9175040,73398800,9,1572528,,,,false
32,198,199,0.999986,2621440,20971800,0,1653616,,,,false
32,199,200.012,1.01195,2621440,20723800,0,1726016,,,,false
32,20.0001,21.0003,1.0002,6553600,52418500,162,1627552,,,,false
32,200.012,201.001,0.988724,3932160,31816000,0,1778144,,,,false
32,2.00037,3.00068,1.00032,2867040,22929000,0,125976,,,,false
32,201.001,202.001,1.00045,2621440,20962200,0,1814344,,,,false
32,202.001,203.001,0.999398,2621440,20984200,0,1837512,,,,false
32,203.001,204.001,0.999896,2621440,20973700,0,1849096,,,,false
32,204.001,205.001,1.0004,2621440,20963200,0,1854888,,,,false
32,205.001,206,0.99932,2621440,20985800,0,1856336,,,,false
32,206,207,1,3932160,31457200,0,1857784,,,,false
32,207,208,1.00006,2621440,20970400,0,1862128,,,,false
32,208,209.013,1.01252,2621440,20712100,0,1872264,,,,false
32,209.013,210,0.987258,3932160,31863300,0,1892536,,,,false
32,21.0003,22.001,1.00068,2621440,20957300,0,1681128,,,,false
32,210,211.001,1.00088,2621440,20953100,0,1925840,,,,false
32,211.001,212,0.999141,2621440,20989600,0,1975072,,,,false
32,212,213,1.00025,2621440,20966400,0,2044576,,,,false
32,213,214.001,1.00036,3932160,31446100,0,2137248,,,,false
32,214.001,215.001,1.00005,2621440,20970500,0,2254536,,,,false
32,215.001,216.014,1.01287,2621440,20705000,0,2390648,,,,false
32,216.014,217,0.986567,2621440,21257100,0,2574544,,,,false
32,217,218.014,1.0135,2621440,20692100,0,2787400,,,,false
32,218.014,219.001,0.986975,3932160,31872400,0,3027768,,,,false
32,219.001,220,0.9998,0,0,122,2305216,,,,false
32,22.001,23.0004,0.999436,2621440,20983400,0,1765112,,,,false
32,220,221,0.999705,1310720,10488900,142,2061952,,,,false
32,221,222.001,1.00094,3932160,31427900,108,531416,,,,false
32,222.001,223.015,1.01437,7864320,62023500,0,1575424,,,,false
32,223.015,224.001,0.985134,2621440,21288000,0,1656512,,,,false
32,224.001,225,0.999533,2621440,20981300,0,1724568,,,,false
32,225,226,1.0003,2621440,20965200,0,1776696,,,,false
32,226,227,0.999647,3932160,31468400,0,1811448,,,,false
32,227,228,1.00004,2621440,20970700,0,1833168,,,,false
32,228,229.001,1.00044,2621440,20962300,0,1844752,,,,false
32,229.001,230.001,1.00014,2621440,20968600,0,1849096,,,,false
32,230.001,231,0.99941,3932160,31475900,0,1850544,,,,false
32,23.0004,24.0008,1.00038,3932160,31445400,0,1838960,,,,false
32,231,232.001,1.00075,2621440,20955800,0,1851992,,,,false
32,232.001,233,0.999383,2621440,20984500,0,1856336,,,,false
32,233,234,1.00008,3932160,31454800,0,1867920,,,,false
32,234,235,0.999802,2621440,20975700,0,1889640,,,,false
32,235,236,1.00004,2621440,20970600,0,1924392,,,,false
32,236,237.001,1.00069,2621440,20957100,0,1973624,,,,false
32,237.001,238.001,0.999644,2621440,20979000,0,2043128,,,,false
32,238.001,239,0.999795,2621440,20975800,0,2141592,,,,false
32,239,240,0.999875,3932160,31461200,0,2263224,,,,false
32,24.0008,25.0014,1.00061,2621440,20958700,0,1893984,,,,false
32,240,241.013,1.0127,2621440,20708500,0,2412368,,,,false
32,241.013,242,0.987265,2621440,21242000,0,2590472,,,,false
32,242,243.014,1.0142,2621440,20677800,0,2804776,,,,false
32,243.014,244.001,0.986158,3932160,31898800,0,3049488,,,,false
32,244.001,245.001,1.00002,0,0,135,2216888,,,,false
32,245.001,246,0.999581,1310720,10490200,116,2176344,,,,false
32,246,247,1.00008,9175040,73394500,70,1526192,,,,false
32,247,248,1.00024,2621440,20966400,0,1598592,,,,false
32,248,249.001,1.00043,2621440,20962500,0,1676784,,,,false
32,249.001,250,0.999537,2621440,20981200,0,1740496,,,,false
32,25.0014,26.001,0.999606,1310720,10489900,0,1927288,,,,false
32,250,251.001,1.00045,2621440,20962200,0,1778144,,,,false
32,251.001,252,0.999593,2621440,20980100,0,1817240,,,,false
32,252,253,0.999603,3932160,31469800,0,1837512,,,,false
32,253,254,1,2621440,20971520,0,1847648,,,,false
32,254,255,1.00043,2621440,20962600,0,1850544,,,,false
32,255,256.001,1.00059,2621440,20959200,0,1850544,,,,false
32,256.001,257,0.999177,3932160,31483200,0,1851992,,,,false
32,257,258.001,1.00037,1310720,10481900,0,1856336,,,,false
32,258.001,259,0.999488,2621440,20982300,0,1872264,,,,false
32,259,260.001,1.00053,1310720,10480200,0,1880952,,,,false
32,260.001,261.001,1.0002,2621440,20967400,0,1933080,,,,false
32,26.001,27.0014,1.00041,3932160,31444300,0,1954800,,,,false
32,261.001,261.892,0.891386,2621440,23526900,0,1982312,,,,false
32,27.0014,28.0006,0.999224,2621440,20987800,0,1969280,,,,false
32,28.0006,29.0006,0.999998,2621440,20971600,0,1975072,,,,false
32,29.0006,30.0001,0.999445,3932160,31474700,0,1976520,,,,false
32,30.0001,31.0005,1.00044,2621440,20962400,0,1977968,,,,false
32,3.00068,4.00107,1.00039,3323160,26575000,0,143352,,,,false
32,31.0005,32.0007,1.00017,2621440,20967900,0,1980864,,,,false
32,32.0007,33.0001,0.999355,3932160,31477600,0,1991000,,,,false
32,33.0001,34.0006,1.00056,2621440,20959800,0,2011272,,,,false
32,34.0006,35.0007,1.00011,2621440,20969300,0,2043128,,,,false
32,35.0007,36.0003,0.999599,2621440,20979900,0,2092360,,,,false
32,36.0003,37.0002,0.99993,3932160,31459500,0,2160416,,,,false
32,37.0002,38.0004,1.00011,2621440,20969200,0,2251640,,,,false
32,38.0004,39.0007,1.00038,2621440,20963500,0,2367480,,,,false
32,39.0007,40.0007,0.999916,2621440,20973300,0,2512280,,,,false
32,40.0007,41.0026,1.0019,3932160,31397700,0,2687488,,,,false
32,4.00107,5.00128,1.00021,2932200,23452700,0,159280,,,,false
32,41.0026,42.0007,0.998142,2621440,21010600,0,2884416,,,,false
32,42.0007,43.0006,0.999855,2621440,20974600,33,2956816,,,,false
32,43.0006,44.0008,1.00024,0,0,151,2144488,,,,false
32,44.0008,45.0022,1.00146,0,0,81,1895432,,,,false
32,45.0022,46.0007,0.998446,9175040,73514600,60,1521848,,,,false
32,46.0007,47.0034,1.00269,3932160,31373000,0,1591352,,,,false
32,47.0034,48.0012,0.997777,2621440,21018200,0,1670992,,,,false
32,48.0012,49.0138,1.01264,2621440,20709700,0,1736152,,,,false
32,49.0138,50.0008,0.986956,3932160,31873000,0,1781040,,,,false
32,50.0008,51.0013,1.00057,2621440,20959500,0,1812896,,,,false
32,5.00128,6.00031,0.999033,2932200,23480300,0,172312,,,,false
32,51.0013,52.0019,1.00059,2621440,20959100,0,1831720,,,,false
32,52.0019,53.0014,0.999496,2621440,20982100,0,1838960,,,,false
32,53.0014,54.0008,0.999371,2621440,20984700,0,1843304,,,,false
32,54.0008,55.0004,0.999636,2621440,20979200,0,1844752,,,,false
32,55.0004,56.0014,1.00094,2621440,20951800,0,1846200,,,,false
32,56.0014,57.0003,0.99895,2621440,20993600,0,1853440,,,,false
32,57.0003,58.0004,1.00007,1310720,10485000,0,1857784,,,,false
32,58.0004,59.0002,0.999854,2621440,20974600,0,1889640,,,,false
32,59.0002,60.0016,1.00133,2621440,20943600,0,1925840,,,,false
32,60.0016,61.0037,1.00213,2621440,20927000,0,1980864,,,,false
32,6.00031,7.00226,1.00195,3323160,26533500,0,230232,,,,false
32,61.0037,62.0006,0.99693,3932160,31554200,0,2063400,,,,false
32,62.0006,63.0003,0.999667,2621440,20978500,0,2164760,,,,false
32,63.0003,64.0112,1.01091,2621440,20745200,0,2287840,,,,false
32,64.0112,65.0002,0.98895,2621440,21205800,0,2441328,,,,false
32,65.0002,66.0006,1.00046,2621440,20961800,0,2626672,,,,false
32,66.0006,67.0006,1.00002,2621440,20971100,0,2855456,,,,false
32,67.0006,68.001,1.00034,2621440,20964400,14,3030664,,,,false
32,68.001,69.0003,0.999339,0,0,152,2161864,,,,false
32,69.0003,70.0036,1.00334,2621440,20901800,95,2089464,,,,false
32,70.0036,71.001,0.997367,7864320,63080700,64,1531984,,,,false
32,7.00226,8.0003,0.998036,3388320,27159900,0,317112,,,,false
32,71.001,72.0006,0.999589,2621440,20980100,0,1611624,,,,false
32,72.0006,73.0006,1.00004,2621440,20970600,0,1688368,,,,false
32,73.0006,74.0001,0.999452,3932160,31474500,0,1747736,,,,false
32,74.0001,75.0006,1.00052,2621440,20960700,0,1789728,,,,false
32,75.0006,76.0109,1.01024,2621440,20759000,0,1818688,,,,false
32,76.0109,77.0007,0.989851,2621440,21186500,0,1834616,,,,false
32,77.0007,78.0004,0.999717,3932160,31466200,0,1841856,,,,false
32,78.0004,79.0113,1.01091,2621440,20745200,0,1844752,,,,false
32,79.0113,80.0006,0.989301,1310720,10599200,0,1844752,,,,false
32,80.0006,81.0121,1.01144,2621440,20734400,0,1847648,,,,false
32,8.0003,9.00006,0.99976,3974760,31805700,0,428608,,,,false
32,81.0121,82.0003,0.988259,3932160,31831000,0,1854888,,,,false
32,82.0003,83.0144,1.01404,2621440,20681100,0,1872264,,,,false
32,83.0144,84.014,0.999651,2621440,20978800,0,1899776,,,,false
32,84.014,85.0128,0.998766,3932160,31496100,0,1943216,,,,false
32,85.0128,86.015,1.00218,1310720,10462900,0,2001136,,,,false
32,86.015,87.012,0.997045,2621440,21033700,0,2066296,,,,false
32,87.012,88.0161,1.00414,2621440,20885100,0,2189376,,,,false
32,88.0161,89.0255,1.0094,0,0,0,2224128,,,,false
32,89.0255,90.0001,0.974522,2621440,21519800,0,2412368,,,,false
32,90.0001,91,0.999966,2621440,20972200,0,2670112,,,,false
32,9.00006,10.0006,1.00053,3127680,25008200,0,567616,,,,false
32,91,92.0002,1.00022,2621440,20966900,0,2919168,,,,false
32,92.0002,93.0004,1.00016,2621440,20968100,60,2793192,,,,false
32,93.0004,94.0007,1.00025,0,0,146,2138696,,,,false
32,94.0007,95.0004,0.999708,2621440,20977600,116,1377048,,,,false
32,95.0004,96.0002,0.999863,7864320,62923200,21,1556600,,,,false
32,96.0002,97.0008,1.00058,2621440,20959400,0,1637688,,,,false
32,97.0008,98.0003,0.999509,3932160,31472700,0,1711536,,,,false
32,98.0003,99.0122,1.0119,2621440,20725000,0,1768008,,,,false
32,99.0122,100.016,1.00418,2621440,20884100,0,1807104,,,,false
